ID,category,year,month,day,verified,province,longitude,latitude,review,open_days
11960464,1,2013,7,4,0,1,116.937,39.95703,0,1418
21107547,2,2014,11,16,0,2,113.01023,28.23554,0,918
16613960,1,2013,12,18,0,3,120.09755,30.28167,0,1251
10587251,2,2013,6,9,0,1,115.50156,38.89045,0,1443
12967598,1,2013,7,9,0,4,117.80613,26.79187,0,1413
13885623,2,2013,9,1,0,5,119.37573,34.74196,1,1359
17011597,1,2014,1,7,0,6,113.66592,23.06342,0,1231
18969119,3,2014,7,14,0,6,114.70543,22.97622,0,1043
20920284,3,2014,10,30,0,7,116.41755,39.96183,7,935
9007273,2,2013,4,3,0,7,116.16499,39.71894,0,1510
10255908,1,2013,5,30,0,8,117.10963,31.85001,0,1453
10902076,1,2013,6,19,0,9,114.27723,30.56739,0,1433
12668022,4,2013,7,9,0,3,120.56345,27.67115,0,1413
14111252,5,2013,9,17,0,5,119.78589,31.3859,0,1343
14505038,6,2013,9,30,0,9,113.35771,31.72672,0,1330
15783361,1,2013,11,17,0,10,114.08091,28.10573,0,1282
17718958,2,2014,3,11,0,1,116.68751,39.53087,0,1168
20914136,2,2014,10,29,1,11,112.71668,37.74087,11,936
7510456,6,2012,11,8,0,12,121.16685,36.78394,0,1656
9100730,2,2013,4,19,0,1,114.14179,38.0349,0,1494
10490359,2,2013,6,9,0,3,121.82895,29.88748,0,1443
11131743,4,2013,6,19,0,5,118.76594,32.11504,0,1433
12885695,7,2013,7,9,0,11,112.2772,39.51784,0,1413
14534653,6,2013,9,30,0,13,122.73735,48.00632,0,1330
15864903,3,2013,11,21,0,7,116.46781,39.90054,0,1278
19426909,3,2014,8,26,0,7,116.31326,39.84539,0,1000
5416689,8,2011,10,27,0,4,119.31304,26.06935,0,2034
6757601,1,2012,10,24,0,6,113.36762,22.51966,0,1671
10177119,1,2013,5,30,0,11,112.5673,37.88167,0,1453
11127903,7,2013,6,19,0,5,118.73833,31.99873,0,1433
11168169,1,2013,6,19,0,14,109.47162,30.90139,0,1433
12988933,1,2013,7,9,0,4,118.60296,24.71853,0,1413
13987520,5,2013,9,17,0,6,113.30038,23.15236,0,1343
14441547,3,2013,9,30,1,5,120.38952,31.55743,2,1330
16550606,7,2013,12,18,0,1,115.48435,38.88586,0,1251
17568871,6,2014,2,11,0,12,121.39698,37.53302,0,1196
21195669,1,2014,11,25,0,15,102.73469,25.03201,0,909
5258111,9,2011,7,5,0,16,113.86419,35.30568,23,2148
10255542,10,2013,5,30,0,8,117.21847,31.80211,0,1453
11524079,1,2013,6,20,0,17,126.58795,45.74261,0,1432
12091171,6,2013,7,4,0,9,115.37456,30.7535,0,1418
13404944,1,2013,7,9,0,18,105.91461,36.97519,0,1413
14242391,11,2013,9,30,0,4,118.59979,24.87557,0,1330
14547803,3,2013,9,30,0,19,104.26205,30.55174,0,1330
16162013,6,2013,12,17,0,1,114.89016,40.79413,0,1252
17052515,10,2014,1,7,0,7,116.5334,39.96799,0,1231
21179914,12,2014,11,25,0,7,116.46841,39.99342,0,909
21552987,1,2014,12,17,1,20,108.34576,22.82166,0,887
9173807,2,2013,4,20,0,15,102.72652,24.9794,0,1493
9942387,2,2013,5,9,0,3,121.36898,28.59186,0,1474
10930090,4,2013,6,19,0,3,119.68164,29.7919,0,1433
12880865,1,2013,7,9,0,20,110.17027,22.64363,0,1413
13181296,4,2013,7,9,0,3,120.73081,28.85113,0,1413
14681067,3,2013,9,30,0,18,106.12273,38.49438,0,1330
16264356,7,2013,12,17,0,2,112.92598,28.20798,0,1252
17715158,7,2014,3,11,0,21,106.71082,26.58393,0,1168
21560161,1,2014,12,18,1,22,121.69922,31.19347,0,886
5730325,2,2012,4,17,1,6,113.3147,22.97406,3,1861
8703193,2,2013,1,12,0,6,114.2892,23.16902,0,1591
9940284,2,2013,5,8,0,4,117.02911,25.11128,0,1475
11035154,1,2013,6,19,0,14,107.3982,29.70667,0,1433
12135583,1,2013,7,4,0,15,100.21337,26.87301,0,1418
12407756,1,2013,7,5,0,23,122.78565,45.34377,0,1417
14204716,1,2013,9,30,0,15,102.59385,24.66294,0,1330
15242514,11,2013,11,17,0,17,124.87097,46.62943,0,1282
15676862,6,2013,11,17,0,24,117.21434,39.13673,0,1282
16675319,1,2013,12,18,0,6,114.1212,22.54608,0,1251
19087500,2,2014,7,21,0,6,113.89367,22.78073,0,1036
19655286,3,2014,9,17,0,12,117.97577,37.39138,0,978
21010273,1,2014,11,5,0,5,120.76584,31.30318,0,929
7150722,1,2012,11,7,0,25,123.33802,41.43046,0,1657
9657839,2,2013,5,3,0,15,103.78356,25.4915,0,1480
10562300,2,2013,6,9,0,2,113.0573,25.7785,0,1443
11707256,6,2013,7,4,0,1,114.95758,36.13401,0,1418
12226361,1,2013,7,5,0,12,116.81597,35.54537,0,1417
12889554,10,2013,7,9,0,13,119.77053,47.32367,0,1413
14833811,6,2013,10,21,0,17,131.06756,45.7746,0,1309
15329630,1,2013,11,17,0,3,120.22459,30.35032,0,1282
16120741,1,2013,12,17,0,6,113.92297,22.48845,0,1252
17557892,6,2014,2,11,0,6,113.11777,23.11148,0,1196
3231193,1,2009,7,1,0,22,121.50889,31.19668,0,2882
6681393,1,2012,10,22,0,16,114.02392,32.98088,0,1673
10076954,4,2013,5,30,0,5,119.45691,32.79749,0,1453
11140705,11,2013,6,19,0,5,118.79412,32.03756,0,1433
12927767,6,2013,7,9,0,5,117.14776,34.25813,0,1413
13589741,11,2013,7,10,0,19,105.98666,31.57717,0,1412
15056334,6,2013,10,31,0,22,121.46977,31.19714,0,1299
15685641,1,2013,11,17,0,13,123.31141,44.12388,0,1282
16873737,5,2013,12,26,0,17,125.08664,45.53071,0,1243
17475571,2,2014,2,11,0,2,113.44092,27.2236,0,1196
18572253,3,2014,6,22,0,7,116.34823,39.91412,1,1065
19577774,2,2014,9,6,1,3,120.0766,30.25243,0,989
5606112,9,2012,2,10,0,25,123.40726,41.7934,6,1928
7407678,6,2012,11,7,0,15,103.68696,22.98654,0,1657
9459657,2,2013,4,29,1,22,121.38524,31.14381,44,1484
11725324,3,2013,7,4,0,10,114.75308,25.65792,0,1418
14623515,1,2013,9,30,0,10,117.21086,29.29889,0,1330
15833666,1,2013,11,17,0,16,114.52931,33.7922,0,1282
17204251,11,2014,1,26,1,23,125.3947,43.88251,245,1212
4318286,11,2010,10,14,0,23,125.37428,43.87628,0,2412
8994974,3,2013,3,30,0,9,114.35586,30.58011,0,1514
10541803,2,2013,6,9,0,19,105.06118,29.58092,0,1443
11838991,4,2013,7,4,0,5,119.2643,33.78817,0,1418
13040847,1,2013,7,9,0,4,118.59479,24.89956,0,1413
13167413,11,2013,7,9,0,4,119.01229,25.4351,0,1413
14477405,5,2013,9,30,0,5,120.0109,31.78467,0,1330
15765980,5,2013,11,17,0,12,121.40127,37.53134,0,1282
16898043,12,2013,12,26,0,3,121.59498,29.96806,0,1243
17723055,2,2014,3,11,1,1,119.54197,39.9648,116,1168
18358795,1,2014,6,4,0,6,113.0017,23.00189,0,1083
4654866,2,2011,1,4,1,22,121.53574,31.17897,130,2330
6554819,6,2012,10,14,0,22,121.41746,31.18034,0,1681
9737146,2,2013,5,4,0,3,119.65295,29.10929,0,1479
10074593,1,2013,5,30,0,5,119.44462,32.21187,0,1453
11041495,6,2013,6,19,0,14,108.37471,30.79579,0,1433
11932627,6,2013,7,4,0,25,123.72518,41.45599,0,1418
12604528,1,2013,7,9,0,21,106.82626,27.52791,0,1413
13257483,6,2013,7,9,0,21,104.92876,25.11211,0,1413
14029861,6,2013,9,17,0,5,119.2079,34.59033,0,1343
15341558,1,2013,11,17,0,12,116.08954,34.78557,0,1282
16136117,1,2013,12,17,0,9,114.3217,29.82836,0,1252
16636013,1,2013,12,18,0,15,102.70647,25.05625,0,1251
17981641,5,2014,4,14,0,7,116.282,39.9428,0,1134
19353002,11,2014,8,19,0,13,118.26228,48.21505,0,1007
3822040,1,2010,2,4,0,7,116.45571,39.94946,0,2664
5936083,2,2012,5,12,0,5,120.16263,33.38305,0,1836
9280840,2,2013,4,21,0,6,113.70677,22.93152,0,1492
10295573,1,2013,5,30,0,6,113.15926,22.77934,0,1453
10990559,4,2013,6,19,0,5,120.40519,31.3284,0,1433
11411450,1,2013,6,20,0,19,103.94213,30.97857,0,1432
12568276,3,2013,7,5,0,26,77.2657,38.19738,0,1417
13062995,8,2013,7,9,0,3,121.43061,28.64225,0,1413
14482218,7,2013,9,30,0,27,108.03942,32.58991,0,1330
15528437,1,2013,11,17,0,25,122.04162,41.19991,0,1282
16028467,6,2013,12,17,0,12,116.73853,35.23294,0,1252
17027515,4,2014,1,7,0,4,118.64228,24.73934,0,1231
17797212,2,2013,10,7,1,5,118.81646,32.11506,7,1323
20848557,11,2014,10,23,0,25,122.10429,41.13821,0,942
5721477,1,2012,4,11,0,22,121.49427,31.37887,0,1867
6423969,1,2012,9,28,0,6,113.24716,23.12618,0,1697
8735375,2,2013,1,17,0,28,119.56513,23.56596,0,1586
9816911,2,2013,5,6,0,3,120.66726,30.50924,0,1477
10762539,11,2013,6,19,0,6,113.30754,23.11994,0,1433
11108554,7,2013,6,19,0,12,117.069,36.66053,0,1433
12106696,1,2013,7,4,0,3,120.38978,28.1564,0,1418
12668686,9,2013,7,9,0,3,120.32916,27.63898,0,1413
13467925,1,2013,7,9,0,6,112.69157,23.34053,0,1413
14229569,1,2013,9,30,0,7,116.55267,39.97444,0,1330
14779274,9,2013,10,21,0,29,110.36093,19.99819,0,1309
15631298,5,2013,11,17,0,25,123.14273,41.78828,0,1282
16377420,4,2013,12,17,0,12,117.03425,36.6861,0,1252
17978919,2,2014,4,14,0,4,118.12942,24.49258,0,1134
19169974,2,2014,7,30,1,27,108.96359,34.31016,0,1027
21014768,6,2014,11,6,0,22,121.40024,31.21255,3,928
2784355,2,2008,10,8,0,6,113.73087,23.05419,0,3148
5586648,2,2012,1,27,0,3,120.67406,28.02261,0,1942
6863906,6,2012,11,5,0,6,112.45428,23.02834,0,1659
8861911,2,2013,2,1,0,2,111.27381,26.99061,2,1571
9168958,2,2013,4,20,0,12,117.06503,36.65708,0,1493
10143054,1,2013,5,30,0,5,120.15838,31.77087,0,1453
10578053,2,2013,6,9,0,3,120.3319,30.78946,0,1443
11471863,11,2013,6,20,0,24,116.90016,39.29801,0,1432
12193977,1,2013,7,4,0,6,114.05314,22.97846,0,1418
13320124,1,2013,7,9,0,19,105.46465,30.34652,0,1413
14205844,5,2013,9,30,0,15,102.73079,25.08814,0,1330
15500254,1,2013,11,17,0,19,106.40637,31.03253,0,1282
16330185,6,2013,12,17,0,3,121.58777,29.8722,0,1252
16867481,2,2013,12,26,0,23,124.8666,45.17083,0,1243
17760800,6,2014,3,13,0,5,118.92772,32.06368,0,1166
17958298,3,2014,4,11,1,8,118.36937,31.33737,0,1137
19801898,2,2014,9,26,1,11,112.57756,37.83095,10,969
2492299,2,2008,4,30,0,26,87.59153,43.80987,3,3309
5231277,1,2011,6,16,0,23,122.84496,45.61519,0,2167
6253023,2,2012,8,29,0,4,117.92318,27.6326,3,1727
8679374,1,2013,1,4,0,27,108.91978,34.20289,0,1599
9500535,2,2013,4,30,0,23,122.85447,45.62329,0,1483
10267429,3,2013,5,30,0,21,106.62234,26.62829,0,1453
10584430,2,2013,6,9,0,6,116.72097,23.37107,0,1443
11804243,6,2013,7,4,0,30,104.06913,37.18933,0,1418
12375955,4,2013,7,5,0,6,114.43562,23.05866,0,1417
13410604,6,2013,7,9,0,6,112.05226,22.93561,0,1413
14056288,5,2013,9,17,0,12,120.35664,36.12025,0,1343
14505057,6,2013,9,30,0,9,113.39992,31.69629,0,1330
15323010,11,2013,11,17,0,1,114.51299,36.62722,0,1282
15727257,2,2013,11,17,0,27,109.02638,34.28935,0,1282
16664429,4,2013,12,18,0,19,104.20073,31.34325,0,1251
17401668,2,2014,2,11,0,10,115.9078,28.68262,0,1196
18528081,1,2014,6,18,1,14,106.25036,29.28275,0,1069
19714241,9,2014,9,24,0,3,121.38882,28.36639,1,971
21216414,2,2014,11,26,0,13,109.98598,39.81277,3,908
4652547,6,2011,1,4,0,6,114.12365,22.5714,0,2330
5292757,11,2011,8,2,1,5,119.43586,32.19614,15,2120
8981843,11,2013,3,25,0,14,106.45165,29.58225,0,1519
9793012,2,2013,5,5,0,13,107.4272,40.75995,0,1478
10348999,1,2013,6,8,0,9,114.34692,30.54714,0,1444
11031069,11,2013,6,19,0,12,117.1446,36.7207,0,1433
11832195,1,2013,7,4,0,15,103.38051,23.36971,0,1418
12101213,8,2013,7,4,0,3,119.91386,28.45133,0,1418
12724958,1,2013,7,9,0,21,106.89131,27.6646,0,1413
14115467,6,2013,9,17,0,9,114.41739,30.50693,0,1343
15267691,6,2013,11,17,0,12,118.5443,37.45892,0,1282
15679007,1,2013,11,17,0,25,123.54599,42.44904,0,1282
16949457,1,2013,12,26,0,6,113.7409,22.99837,0,1243
17212117,2,2014,1,31,0,19,107.51281,31.23248,0,1207
20775481,2,2014,10,19,0,16,112.25415,33.03604,1,946
5660534,3,2012,3,15,1,7,116.32166,39.95399,109,1894
7452994,6,2012,11,7,0,17,127.4898,45.75639,0,1657
9048971,2,2013,4,12,0,6,113.64183,23.12395,0,1501
9693847,2,2013,5,3,0,9,114.89767,30.39387,0,1480
11486476,3,2013,6,20,0,19,104.05023,30.68272,0,1432
12869716,3,2013,7,9,0,19,104.64415,30.11987,0,1413
14435659,6,2013,9,30,0,2,111.59072,26.45557,0,1330
15234055,6,2013,11,17,0,20,107.22483,22.55461,0,1282
21098602,2,2014,11,15,0,6,113.35322,25.12679,0,919
6988022,1,2012,11,6,0,25,121.63663,42.01742,0,1658
10485589,2,2013,6,9,0,3,120.18013,30.31561,0,1443
10900460,8,2013,6,19,0,9,114.20019,30.59433,0,1433
11237445,1,2013,6,19,0,7,116.68553,39.79315,0,1433
11875056,1,2013,7,4,0,5,119.34971,34.087,0,1418
12790693,1,2013,7,9,0,6,113.59836,24.80026,0,1413
13228033,11,2013,7,9,0,27,109.4976,34.50011,0,1413
14028683,6,2013,9,17,0,19,103.75967,29.5949,0,1343
14972455,4,2013,10,31,0,22,121.38545,31.21259,0,1299
15307484,1,2013,11,17,0,20,109.55625,23.10306,0,1282
16248043,4,2013,12,17,0,6,113.57988,22.27944,0,1252
16492110,1,2013,12,18,0,4,118.47447,24.71528,0,1251
17558348,2,2014,2,11,0,20,108.25425,22.83508,0,1196
18446890,2,2014,6,11,0,25,123.34077,41.76591,0,1076
19769058,9,2014,9,24,0,12,120.83787,37.29958,0,971
21255230,2,2014,11,29,1,4,119.31735,26.0915,10,905
4517234,3,2010,11,6,1,19,104.01581,30.64143,0,2389
5667108,3,2012,3,18,0,5,120.54585,31.27546,1,1891
7664460,1,2012,11,8,0,1,119.34072,39.70205,0,1656
9734011,2,2013,5,4,0,19,104.41639,31.11352,0,1479
10268600,7,2013,5,30,0,21,106.67531,26.4529,0,1453
11254681,1,2013,6,19,0,7,116.37928,39.93778,0,1433
11606523,7,2013,7,4,0,25,122.9515,41.13548,0,1418
12248659,1,2013,7,5,0,26,82.07551,44.90316,0,1417
12878953,6,2013,7,9,0,30,105.33175,34.74237,0,1413
13265428,6,2013,7,9,0,15,100.97736,22.77346,0,1413
13527771,1,2013,7,10,0,16,112.54488,32.97295,0,1412
14009977,6,2013,9,17,0,3,120.08937,30.88358,0,1343
14938445,2,2013,10,31,0,22,121.61295,31.20369,0,1299
15064105,6,2013,10,31,0,8,118.85315,30.42393,0,1299
16032104,6,2013,12,17,0,6,114.09884,22.5659,0,1252
16791228,1,2013,12,20,0,3,120.15282,30.27264,0,1249
17551325,1,2014,2,11,0,15,102.70997,25.02277,0,1196
18363655,3,2014,6,5,1,5,119.48252,32.38463,0,1082
18424253,1,2014,6,11,0,22,121.45579,31.04147,0,1076
19451334,9,2014,8,28,0,2,112.98202,28.02405,0,998
21157708,8,2014,8,16,0,22,121.29873,31.18194,0,1010
4290952,2,2010,10,2,0,17,126.67735,45.72351,0,2424
5539712,6,2012,1,6,0,27,107.1533,34.36975,0,1963
6584090,1,2012,10,15,0,3,120.92925,30.84416,0,1680
7399011,6,2012,11,7,0,1,115.87353,38.69089,0,1657
9139323,2,2013,4,20,0,16,113.67846,34.78273,0,1493
9575153,2,2013,5,1,0,5,120.46479,33.18355,0,1482
10577113,2,2013,6,9,0,3,120.10871,30.86837,0,1443
10969841,1,2013,6,19,0,3,120.25993,30.18574,0,1433
11504998,1,2013,6,20,0,19,104.08473,30.66252,0,1432
12088915,1,2013,7,4,0,9,115.03618,31.17648,0,1418
12872561,1,2013,7,9,0,30,105.69144,34.5692,0,1413
13340465,4,2013,7,9,0,12,119.10477,36.69961,0,1413
14479691,6,2013,9,30,0,10,115.98414,29.68487,0,1330
14924890,1,2013,10,31,0,7,116.35233,40.11678,0,1299
15332910,1,2013,11,17,0,8,117.60859,32.15399,0,1282
15735006,1,2013,11,17,0,13,116.09271,43.94733,0,1282
16494509,1,2013,12,18,0,8,118.31788,32.30283,0,1251
17396348,1,2014,2,11,0,12,115.98886,36.46142,0,1196
17664178,2,2014,2,27,0,3,120.27973,30.16874,0,1180
18369819,3,2014,6,6,1,17,125.11238,46.59589,2,1081
19128619,2,2014,7,25,1,3,120.16877,30.26631,0,1032
20727131,2,2014,10,16,0,16,116.36816,33.93472,0,949
21337613,6,2014,12,9,0,18,106.27528,38.46381,0,895
3548260,2,2009,11,22,0,7,116.3725,39.94702,6,2738
6035038,10,2012,6,8,0,11,112.23494,37.16717,0,1809
6941443,1,2012,11,6,0,6,110.36153,21.27865,0,1658
7739589,1,2012,11,8,0,25,121.10533,41.10962,0,1656
9211608,2,2013,4,21,0,14,106.50976,29.51481,0,1492
9514574,2,2013,4,30,0,13,117.45362,49.59933,0,1483
11731473,1,2013,7,4,0,25,121.24235,41.5289,0,1418
12411462,6,2013,7,5,0,12,115.51024,35.5583,0,1417
15229943,3,2013,11,17,0,13,118.70615,43.5251,0,1282
16087762,3,2013,12,17,0,3,120.67884,27.97624,0,1252
18276143,1,2014,5,24,0,7,116.42338,40.066,0,1094
19750442,9,2014,9,24,0,5,118.87874,31.68774,0,971
5580542,13,2012,1,20,0,18,106.29336,38.48348,0,1949
9430424,2,2013,4,28,0,18,105.19055,37.51929,0,1485
9746119,2,2013,5,4,0,13,109.98687,40.6275,0,1479
11586861,4,2013,7,4,0,3,121.01951,30.69818,0,1418
12879182,1,2013,7,9,0,6,113.29963,23.04585,0,1413
13558383,11,2013,7,10,0,19,106.29584,31.26836,0,1412
15173326,2,2013,11,17,1,1,116.03457,39.1086,8,1282
21029350,13,2014,11,7,0,14,106.51455,29.5927,0,927
5903337,1,2012,5,10,0,23,126.5747,43.88181,0,1838
9207585,2,2013,4,21,1,19,104.11068,30.64842,19,1492
10958464,6,2013,6,19,1,3,120.19206,30.29649,0,1433
12179390,11,2013,7,4,0,6,114.01726,22.918,0,1418
13291024,11,2013,7,9,0,17,126.28027,46.25669,0,1413
14248347,6,2013,9,30,0,6,113.64652,25.07974,0,1330
14988660,6,2013,10,31,0,1,114.46346,38.06019,0,1299
16431962,1,2013,12,18,0,2,112.90894,27.85443,0,1251
17306673,5,2014,2,11,0,5,120.5442,31.25599,0,1196
18792522,7,2014,7,10,0,22,121.47043,31.2973,3,1047
20806141,5,2014,10,20,0,3,120.16889,30.23562,0,945
579339,2,2006,1,9,1,9,114.31258,30.5469,3,4151
9310932,2,2013,4,24,0,6,113.93222,22.93265,0,1489
11382022,11,2013,6,20,0,27,108.91041,34.25162,0,1432
12213413,1,2013,7,5,0,27,107.15488,34.36745,0,1417
12674631,3,2013,7,9,0,3,120.39108,27.50393,0,1413
14100959,6,2013,9,17,0,1,118.16424,39.69343,0,1343
14471966,3,2013,9,30,0,3,120.54703,30.62192,0,1330
15402734,1,2013,11,17,0,6,116.2987,23.03628,0,1282
16145387,10,2013,12,17,0,11,112.55907,37.84913,0,1252
18157393,1,2014,5,9,0,3,121.56573,29.82959,0,1109
18216190,1,2014,5,15,0,8,117.28925,31.85863,0,1103
21037806,2,2014,11,8,0,12,119.11267,36.71226,0,926
21568553,2,2014,12,19,0,25,121.75406,39.0443,0,885
6288137,6,2012,9,7,0,5,119.3905,32.3853,0,1718
10541403,2,2013,6,9,0,19,104.85079,29.76553,2,1443
11600636,11,2013,7,4,0,3,120.93753,30.84747,0,1418
11944832,6,2013,7,4,0,1,116.69551,39.51306,0,1418
12820764,1,2013,7,9,0,5,119.79778,33.47119,0,1413
14100111,1,2013,9,17,0,11,112.5726,37.87243,0,1343
15436803,6,2013,11,17,0,3,119.0719,27.62076,0,1282
17249336,2,2014,2,11,0,31,114.15219,22.33627,0,1196
19234961,9,2014,8,6,0,6,114.19445,22.634,0,1020
20770013,11,2014,10,18,1,5,119.42385,32.34426,0,947
5281990,2,2011,7,24,0,6,114.49123,22.53406,0,2129
6618469,6,2012,10,19,0,1,115.45176,38.85676,0,1676
9131942,2,2013,4,20,0,16,113.83076,34.53498,0,1493
10478057,2,2013,6,9,1,12,119.4833,35.41738,15,1443
11601478,1,2013,7,4,0,2,109.99463,27.55468,0,1418
12415806,1,2013,7,5,0,12,115.79741,34.94159,0,1417
13071885,1,2013,7,9,0,3,121.38759,28.57542,0,1413
14276007,6,2013,9,30,0,16,113.6358,35.25565,0,1330
15318501,1,2013,11,17,0,32,102.80119,36.33215,0,1282
16975825,2,2014,1,1,1,9,114.38412,30.51775,4,1237
17391807,2,2014,2,11,0,11,112.543,37.87172,1,1196
4189738,2,2010,7,16,0,5,120.75434,31.67323,0,2502
9653232,2,2013,5,3,0,16,114.02846,33.55704,0,1480
12542950,1,2013,7,5,0,20,109.11319,21.48072,0,1417
15955183,2,2013,12,5,0,19,103.73131,29.55963,0,1264
19665368,3,2014,9,18,0,12,117.26884,35.65995,0,977
7312936,6,2012,11,7,0,12,118.54924,35.49971,0,1657
11041796,4,2013,6,19,0,14,108.35435,30.84646,0,1433
11802047,1,2013,7,4,0,10,116.0047,29.72608,0,1418
13287374,6,2013,7,9,0,6,113.29437,22.46075,0,1413
14588890,6,2013,9,30,0,1,116.83868,38.32779,0,1330
14903751,2,2013,10,29,1,5,118.78609,32.02672,27,1301
15694531,2,2013,11,17,0,21,109.20532,28.16562,0,1282
16838371,4,2013,12,26,0,5,118.93196,32.0505,0,1243
17953431,5,2014,4,10,0,19,103.94542,30.69793,0,1138
3505231,2,2009,10,31,0,16,113.67399,34.75738,0,2760
5486787,1,2011,12,6,0,31,113.94073,22.31299,0,1994
7478394,1,2012,11,8,0,1,114.89134,40.81054,0,1656
9214459,2,2013,4,21,0,6,113.84234,22.79816,0,1492
10026232,4,2013,5,30,0,1,114.55397,38.04814,0,1453
10791886,4,2013,6,19,0,6,113.92181,22.5223,0,1433
11492420,1,2013,6,20,0,19,104.08657,30.67285,0,1432
12915314,4,2013,7,9,0,4,120.1845,27.23019,0,1413
13917372,1,2013,9,10,0,27,108.70099,34.33911,0,1350
14647371,6,2013,9,30,0,22,121.27195,31.24009,0,1330
15355670,1,2013,11,17,0,13,111.66951,40.81871,0,1282
17223382,12,2014,2,7,0,5,118.79484,32.0402,0,1200
17898452,3,2014,4,2,0,5,118.857,31.95042,0,1146
19817979,2,2014,9,27,0,6,113.24646,23.13115,0,968
4431466,1,2010,10,14,0,9,114.29917,30.60435,0,2412
6368892,3,2012,9,22,0,1,118.15345,39.63036,0,1703
10697039,3,2013,6,19,0,25,121.61406,39.6395,0,1433
14075725,5,2013,9,17,0,22,121.87359,30.98187,0,1343
16714778,6,2013,12,18,0,10,113.85849,27.64568,1,1251
17831996,11,2013,2,11,1,25,124.3984,40.13664,2,1561
6954783,6,2012,11,6,0,2,112.62686,26.88829,0,1658
10365446,2,2013,6,9,0,17,129.62391,44.58804,0,1443
11097353,3,2013,6,19,0,14,105.83173,30.17699,0,1433
11642518,6,2013,7,4,0,2,112.00715,27.72792,0,1418
13001334,3,2013,7,9,0,26,81.15751,43.8408,0,1413
14227490,3,2013,9,30,0,7,116.37354,40.10114,0,1330
15249678,1,2013,11,17,0,11,113.30865,40.06955,0,1282
16180001,1,2013,12,17,0,20,110.20947,25.2453,0,1252
17566873,1,2014,2,11,0,6,113.30257,22.51139,0,1196
20673851,6,2014,10,9,0,6,113.27466,23.10703,0,956
21078313,9,2014,11,13,0,16,112.85575,34.17181,0,921
5684757,1,2012,3,26,0,10,115.0203,24.77298,0,1883
8952935,2,2013,3,13,1,25,123.16876,41.28216,2,1531
9587714,2,2013,5,1,0,4,118.66998,24.94347,0,1482
11271825,3,2013,6,19,0,7,116.11287,39.91337,1,1433
11788542,1,2013,7,4,0,30,104.17663,36.55156,0,1418
12437247,3,2013,7,5,0,23,123.19511,45.84903,0,1417
12957446,1,2013,7,9,0,5,117.9484,33.89943,0,1413
14561846,6,2013,9,30,0,26,82.78608,41.21758,0,1330
14701082,2,2013,10,4,0,5,118.28971,33.95044,0,1326
15905297,9,2013,11,27,0,28,121.79611,24.70145,0,1272
16815359,6,2013,12,24,0,7,116.29877,39.92386,2,1245
1803742,1,2006,4,7,0,27,108.97932,34.27765,1,4063
19571415,2,2014,8,22,1,12,117.1155,36.70133,3,1004
20824248,5,2014,10,21,0,19,104.05949,30.67224,0,944
6919240,6,2012,11,6,0,10,116.06468,27.75857,0,1658
7965382,1,2012,11,10,0,25,124.16029,42.54219,0,1654
8847420,2,2013,1,27,0,4,118.1778,24.50551,0,1576
9490569,2,2013,4,30,0,6,113.12492,22.57436,0,1483
10458002,2,2013,6,9,0,16,114.07521,35.40018,0,1443
11581381,2,2013,7,4,0,22,121.44449,31.27312,0,1418
12776238,4,2013,7,9,0,10,116.69183,28.69359,0,1413
12845292,1,2013,7,9,0,1,114.89654,40.77642,0,1413
13474424,1,2013,7,9,0,30,100.45899,38.91841,0,1413
14530988,5,2013,9,30,0,25,123.22928,42.62945,0,1330
15370450,1,2013,11,17,0,5,119.20656,34.01788,0,1282
16628880,11,2013,12,18,0,13,109.87249,40.64678,0,1251
16981894,11,2014,1,3,1,16,114.37309,34.77893,2,1235
17707395,2,2014,3,9,1,15,102.72983,25.02356,3,1170
19701989,2,2014,9,23,1,19,104.74163,31.46332,312,972
20778717,6,2014,10,20,0,20,110.31067,25.35974,0,945
6703958,6,2012,10,22,0,9,112.20605,31.03279,0,1673
7372741,6,2012,11,7,0,16,115.65928,34.41659,0,1657
9367917,2,2013,4,27,0,25,122.53061,42.38363,0,1486
9789899,2,2013,5,5,0,11,111.84331,38.91126,0,1478
10233389,1,2013,5,30,0,23,125.27297,43.85075,0,1453
11503418,1,2013,6,20,0,19,104.09761,30.63462,0,1432
12385694,1,2013,7,5,0,13,107.41276,40.75937,0,1417
12970512,6,2013,7,9,0,2,112.53241,27.73422,0,1413
13156427,1,2013,7,9,0,32,101.64216,36.64176,0,1413
14851811,12,2013,10,21,0,16,114.76896,34.54754,0,1309
14996048,3,2013,10,31,0,16,114.64138,32.95466,0,1299
16170498,6,2013,12,17,0,18,106.24998,38.46068,0,1252
17196943,11,2014,1,23,0,22,121.47375,31.22339,2,1215
17927820,2,2014,4,4,0,15,102.738,25.0481,0,1144
18650597,1,2014,6,30,0,2,112.97611,28.1818,0,1057
21340212,1,2014,12,10,1,16,113.69836,34.75533,0,894
4639712,6,2011,1,4,0,3,120.10027,30.27823,0,2330
7696156,5,2012,11,8,0,12,118.66828,36.76264,0,1656
9013313,2,2013,4,3,0,7,117.12841,40.14566,0,1510
9772706,2,2013,5,5,0,33,94.21415,29.2136,0,1478
9828291,2,2013,5,6,0,26,86.15224,41.76844,0,1477
11068773,1,2013,6,19,0,14,106.46197,29.55775,0,1433
11908063,1,2013,7,4,0,9,115.20536,29.85639,0,1418
12945769,1,2013,7,9,0,5,117.98468,34.31196,0,1413
